### Starting TaskPrologue of job 1224692 on tg096 at Fri Sep 19 10:06:48 AM CEST 2025
Running on cores 64-95 with governor ondemand
Fri Sep 19 10:06:48 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:81:00.0 Off |                    0 |
| N/A   34C    P0             55W /  400W |       0MiB /  40960MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
### Finished TaskPrologue

Activating virtual environment at /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/llm-env
Using Python: /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/llm-env/bin/python
Using pip: /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/llm-env/bin/pip
Starting training script with dataset: /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/data/SysMLv2_data_v1.1.csv
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
==((====))==  Unsloth 2025.8.6: Fast Qwen2 patching. Transformers: 4.55.2.
   \\   /|    NVIDIA A100-SXM4-40GB. Num GPUs = 1. Max memory: 39.494 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 8.0. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.32.post2. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Setting up trainer...
Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 1.7185, 'grad_norm': 0.18753166496753693, 'learning_rate': 9e-05, 'epoch': 0.18}
INFO:hf-to-gguf:blk.24.ffn_gate.weight,    torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.24.ffn_up.weight,      torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.24.ffn_norm.weight,    torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.24.attn_k.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.24.attn_k.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.24.attn_output.weight, torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.24.attn_q.bias,        torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.24.attn_q.weight,      torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.24.attn_v.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.24.attn_v.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.25.attn_norm.weight,   torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.25.ffn_down.weight,    torch.bfloat16 --> BF16, shape = {18944, 3584}
INFO:hf-to-gguf:blk.25.ffn_gate.weight,    torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.25.ffn_up.weight,      torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.25.ffn_norm.weight,    torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.25.attn_k.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.25.attn_k.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.25.attn_output.weight, torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.25.attn_q.bias,        torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.25.attn_q.weight,      torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.25.attn_v.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.25.attn_v.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.26.attn_k.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.26.attn_k.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.26.attn_output.weight, torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.26.attn_q.bias,        torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.26.attn_q.weight,      torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.26.attn_v.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.26.attn_v.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:gguf: loading model part 'model-00004-of-00004.safetensors'
INFO:hf-to-gguf:output.weight,             torch.bfloat16 --> BF16, shape = {3584, 152064}
INFO:hf-to-gguf:blk.26.attn_norm.weight,   torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.26.ffn_down.weight,    torch.bfloat16 --> BF16, shape = {18944, 3584}
INFO:hf-to-gguf:blk.26.ffn_gate.weight,    torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.26.ffn_up.weight,      torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.26.ffn_norm.weight,    torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.27.attn_norm.weight,   torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.27.ffn_down.weight,    torch.bfloat16 --> BF16, shape = {18944, 3584}
INFO:hf-to-gguf:blk.27.ffn_gate.weight,    torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.27.ffn_up.weight,      torch.bfloat16 --> BF16, shape = {3584, 18944}
INFO:hf-to-gguf:blk.27.ffn_norm.weight,    torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.27.attn_k.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.27.attn_k.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:blk.27.attn_output.weight, torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.27.attn_q.bias,        torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:blk.27.attn_q.weight,      torch.float32 --> BF16, shape = {3584, 3584}
INFO:hf-to-gguf:blk.27.attn_v.bias,        torch.bfloat16 --> F32, shape = {512}
INFO:hf-to-gguf:blk.27.attn_v.weight,      torch.float32 --> BF16, shape = {3584, 512}
INFO:hf-to-gguf:output_norm.weight,        torch.bfloat16 --> F32, shape = {3584}
INFO:hf-to-gguf:Set meta model
INFO:hf-to-gguf:Set model parameters
INFO:hf-to-gguf:gguf: context length = 32768
INFO:hf-to-gguf:gguf: embedding length = 3584
INFO:hf-to-gguf:gguf: feed forward length = 18944
INFO:hf-to-gguf:gguf: head count = 28
INFO:hf-to-gguf:gguf: key-value head count = 4
INFO:hf-to-gguf:gguf: rope theta = 1000000.0
INFO:hf-to-gguf:gguf: rms norm epsilon = 1e-06
INFO:hf-to-gguf:gguf: file type = 32
INFO:hf-to-gguf:Set model quantization version
INFO:hf-to-gguf:Set model tokenizer
INFO:gguf.vocab:Adding 151387 merge(s).
INFO:gguf.vocab:Setting special token type eos to 151645
INFO:gguf.vocab:Setting special token type pad to 151665
INFO:gguf.vocab:Setting special token type bos to 151643
INFO:gguf.vocab:Setting add_bos_token to False
INFO:gguf.vocab:Setting chat_template to {%- if tools %}
    {{- '<|im_start|>system\n' }}
    {%- if messages[0]['role'] == 'system' %}
        {{- messages[0]['content'] }}
    {%- else %}
        {{- 'You are Qwen, created by Alibaba Cloud. You are a helpful assistant.' }}
    {%- endif %}
    {{- "\n\n# Tools\n\nYou may call one or more functions to assist with the user query.\n\nYou are provided with function signatures within <tools></tools> XML tags:\n<tools>" }}
    {%- for tool in tools %}
        {{- "\n" }}
        {{- tool | tojson }}
    {%- endfor %}
    {{- "\n</tools>\n\nFor each function call, return a json object with function name and arguments within <tool_call></tool_call> XML tags:\n<tool_call>\n{\"name\": <function-name>, \"arguments\": <args-json-object>}\n</tool_call><|im_end|>\n" }}
{%- else %}
    {%- if messages[0]['role'] == 'system' %}
        {{- '<|im_start|>system\n' + messages[0]['content'] + '<|im_end|>\n' }}
    {%- else %}
        {{- '<|im_start|>system\nYou are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>\n' }}
    {%- endif %}
{%- endif %}
{%- for message in messages %}
    {%- if (message.role == "user") or (message.role == "system" and not loop.first) or (message.role == "assistant" and not message.tool_calls) %}
        {{- '<|im_start|>' + message.role + '\n' + message.content + '<|im_end|>' + '\n' }}
    {%- elif message.role == "assistant" %}
        {{- '<|im_start|>' + message.role }}
        {%- if message.content %}
            {{- '\n' + message.content }}
        {%- endif %}
        {%- for tool_call in message.tool_calls %}
            {%- if tool_call.function is defined %}
                {%- set tool_call = tool_call.function %}
            {%- endif %}
            {{- '\n<tool_call>\n{"name": "' }}
            {{- tool_call.name }}
            {{- '", "arguments": ' }}
            {{- tool_call.arguments | tojson }}
            {{- '}\n</tool_call>' }}
        {%- endfor %}
        {{- '<|im_end|>\n' }}
    {%- elif message.role == "tool" %}
        {%- if (loop.index0 == 0) or (messages[loop.index0 - 1].role != "tool") %}
            {{- '<|im_start|>user' }}
        {%- endif %}
        {{- '\n<tool_response>\n' }}
        {{- message.content }}
        {{- '\n</tool_response>' }}
        {%- if loop.last or (messages[loop.index0 + 1].role != "tool") %}
            {{- '<|im_end|>\n' }}
        {%- endif %}
    {%- endif %}
{%- endfor %}
{%- if add_generation_prompt %}
    {{- '<|im_start|>assistant\n' }}
{%- endif %}

INFO:gguf.gguf_writer:Writing the following files:
INFO:gguf.gguf_writer:/home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.BF16.gguf: n_tensors = 339, total_size = 15.2G
Writing:   0%|          | 0.00/15.2G [00:00<?, ?byte/s]Writing:   7%|▋         | 1.09G/15.2G [00:05<01:10, 200Mbyte/s]Writing:   8%|▊         | 1.23G/15.2G [00:06<01:11, 196Mbyte/s]Writing:   9%|▉         | 1.36G/15.2G [00:06<01:10, 197Mbyte/s]Writing:  10%|▉         | 1.50G/15.2G [00:07<01:09, 196Mbyte/s]Writing:  10%|█         | 1.53G/15.2G [00:07<01:11, 191Mbyte/s]Writing:  10%|█         | 1.55G/15.2G [00:07<01:13, 187Mbyte/s]Writing:  11%|█         | 1.69G/15.2G [00:08<01:10, 191Mbyte/s]Writing:  12%|█▏        | 1.83G/15.2G [00:09<01:09, 193Mbyte/s]Writing:  13%|█▎        | 1.96G/15.2G [00:10<01:07, 195Mbyte/s]Writing:  13%|█▎        | 1.99G/15.2G [00:10<01:12, 181Mbyte/s]Writing:  13%|█▎        | 2.02G/15.2G [00:10<01:17, 171Mbyte/s]Writing:  14%|█▍        | 2.16G/15.2G [00:11<01:11, 184Mbyte/s]Writing:  15%|█▌        | 2.29G/15.2G [00:11<01:09, 186Mbyte/s]Writing:  16%|█▌        | 2.43G/15.2G [00:12<01:07, 189Mbyte/s]Writing:  16%|█▌        | 2.46G/15.2G [00:12<01:09, 183Mbyte/s]Writing:  16%|█▋        | 2.48G/15.2G [00:13<01:15, 169Mbyte/s]Writing:  17%|█▋        | 2.62G/15.2G [00:13<01:08, 184Mbyte/s]Writing:  18%|█▊        | 2.76G/15.2G [00:14<01:06, 187Mbyte/s]Writing:  19%|█▉        | 2.90G/15.2G [00:15<01:04, 191Mbyte/s]Writing:  19%|█▉        | 2.93G/15.2G [00:15<01:07, 182Mbyte/s]Writing:  19%|█▉        | 2.95G/15.2G [00:15<01:13, 168Mbyte/s]Writing:  20%|██        | 3.09G/15.2G [00:16<01:07, 180Mbyte/s]Writing:  21%|██        | 3.23G/15.2G [00:17<01:04, 185Mbyte/s]Writing:  22%|██▏       | 3.36G/15.2G [00:17<01:03, 186Mbyte/s]Writing:  22%|██▏       | 3.39G/15.2G [00:18<01:07, 175Mbyte/s]Writing:  22%|██▏       | 3.42G/15.2G [00:18<01:08, 172Mbyte/s]Writing:  23%|██▎       | 3.56G/15.2G [00:18<01:04, 182Mbyte/s]Writing:  24%|██▍       | 3.69G/15.2G [00:19<01:01, 188Mbyte/s]Writing:  25%|██▌       | 3.83G/15.2G [00:20<01:00, 188Mbyte/s]Writing:  25%|██▌       | 3.86G/15.2G [00:20<01:02, 183Mbyte/s]Writing:  25%|██▌       | 3.88G/15.2G [00:20<01:08, 166Mbyte/s]Writing:  26%|██▋       | 4.02G/15.2G [00:21<01:01, 181Mbyte/s]Writing:  27%|██▋       | 4.16G/15.2G [00:22<00:59, 185Mbyte/s]Writing:  28%|██▊       | 4.29G/15.2G [00:22<00:58, 186Mbyte/s]Writing:  28%|██▊       | 4.32G/15.2G [00:23<01:00, 181Mbyte/s]Writing:  29%|██▊       | 4.35G/15.2G [00:23<01:07, 161Mbyte/s]Writing:  29%|██▉       | 4.38G/15.2G [00:23<01:10, 155Mbyte/s]Writing:  29%|██▉       | 4.41G/15.2G [00:23<01:09, 156Mbyte/s]Writing:  30%|██▉       | 4.55G/15.2G [00:24<00:57, 185Mbyte/s]Writing:  31%|███       | 4.68G/15.2G [00:25<00:50, 208Mbyte/s]Writing:  32%|███▏      | 4.82G/15.2G [00:25<00:47, 221Mbyte/s]Writing:  32%|███▏      | 4.85G/15.2G [00:25<00:47, 217Mbyte/s]Writing:  32%|███▏      | 4.87G/15.2G [00:25<00:47, 217Mbyte/s]Writing:  33%|███▎      | 5.01G/15.2G [00:26<00:43, 234Mbyte/s]Writing:  34%|███▍      | 5.15G/15.2G [00:26<00:42, 239Mbyte/s]Writing:  35%|███▍      | 5.29G/15.2G [00:27<00:41, 241Mbyte/s]Writing:  35%|███▍      | 5.31G/15.2G [00:27<00:42, 235Mbyte/s]Writing:  35%|███▌      | 5.34G/15.2G [00:27<00:42, 234Mbyte/s]Writing:  36%|███▌      | 5.48G/15.2G [00:28<00:39, 247Mbyte/s]Writing:  37%|███▋      | 5.62G/15.2G [00:28<00:41, 234Mbyte/s]Writing:  38%|███▊      | 5.75G/15.2G [00:29<00:46, 203Mbyte/s]Writing:  38%|███▊      | 5.78G/15.2G [00:29<00:46, 202Mbyte/s]Writing:  38%|███▊      | 5.81G/15.2G [00:30<00:46, 205Mbyte/s]Writing:  39%|███▉      | 5.95G/15.2G [00:30<00:40, 229Mbyte/s]Writing:  40%|███▉      | 6.08G/15.2G [00:31<00:38, 236Mbyte/s]Writing:  41%|████      | 6.22G/15.2G [00:31<00:37, 239Mbyte/s]Writing:  41%|████      | 6.25G/15.2G [00:31<00:39, 230Mbyte/s]Writing:  41%|████      | 6.27G/15.2G [00:31<00:39, 229Mbyte/s]Writing:  42%|████▏     | 6.41G/15.2G [00:32<00:36, 242Mbyte/s]Writing:  43%|████▎     | 6.55G/15.2G [00:33<00:35, 244Mbyte/s]Writing:  44%|████▍     | 6.68G/15.2G [00:33<00:34, 244Mbyte/s]Writing:  44%|████▍     | 6.71G/15.2G [00:33<00:35, 239Mbyte/s]Writing:  44%|████▍     | 6.74G/15.2G [00:33<00:35, 238Mbyte/s]Writing:  45%|████▌     | 6.88G/15.2G [00:34<00:33, 247Mbyte/s]Writing:  46%|████▌     | 7.01G/15.2G [00:34<00:33, 247Mbyte/s]Writing:  47%|████▋     | 7.15G/15.2G [00:35<00:32, 246Mbyte/s]Writing:  47%|████▋     | 7.18G/15.2G [00:35<00:33, 240Mbyte/s]Writing:  47%|████▋     | 7.20G/15.2G [00:35<00:33, 238Mbyte/s]Writing:  48%|████▊     | 7.34G/15.2G [00:36<00:32, 240Mbyte/s]Writing:  49%|████▉     | 7.48G/15.2G [00:37<00:42, 183Mbyte/s]Writing:  49%|████▉     | 7.51G/15.2G [00:37<00:41, 184Mbyte/s]Writing:  49%|████▉     | 7.54G/15.2G [00:37<00:40, 189Mbyte/s]Writing:  50%|█████     | 7.67G/15.2G [00:38<00:35, 212Mbyte/s]Writing:  51%|█████▏    | 7.81G/15.2G [00:38<00:32, 225Mbyte/s]Writing:  52%|█████▏    | 7.95G/15.2G [00:39<00:31, 234Mbyte/s]Writing:  53%|█████▎    | 8.08G/15.2G [00:39<00:32, 222Mbyte/s]Writing:  54%|█████▍    | 8.22G/15.2G [00:40<00:30, 230Mbyte/s]Writing:  55%|█████▍    | 8.35G/15.2G [00:41<00:29, 230Mbyte/s]Writing:  55%|█████▌    | 8.38G/15.2G [00:41<00:30, 227Mbyte/s]Writing:  55%|█████▌    | 8.41G/15.2G [00:41<00:30, 226Mbyte/s]Writing:  56%|█████▌    | 8.55G/15.2G [00:41<00:27, 241Mbyte/s]Writing:  57%|█████▋    | 8.68G/15.2G [00:42<00:26, 244Mbyte/s]Writing:  58%|█████▊    | 8.82G/15.2G [00:42<00:26, 244Mbyte/s]Writing:  58%|█████▊    | 8.85G/15.2G [00:43<00:26, 238Mbyte/s]Writing:  58%|█████▊    | 8.87G/15.2G [00:43<00:26, 237Mbyte/s]Writing:  59%|█████▉    | 9.01G/15.2G [00:43<00:26, 232Mbyte/s]Writing:  60%|██████    | 9.15G/15.2G [00:44<00:25, 242Mbyte/s]Writing:  61%|██████    | 9.29G/15.2G [00:44<00:24, 244Mbyte/s]Writing:  62%|██████▏   | 9.42G/15.2G [00:45<00:23, 245Mbyte/s]Writing:  62%|██████▏   | 9.45G/15.2G [00:45<00:24, 237Mbyte/s]Writing:  62%|██████▏   | 9.48G/15.2G [00:45<00:24, 235Mbyte/s]Writing:  63%|██████▎   | 9.62G/15.2G [00:46<00:22, 245Mbyte/s]Writing:  64%|██████▍   | 9.75G/15.2G [00:46<00:22, 246Mbyte/s]Writing:  65%|██████▍   | 9.89G/15.2G [00:47<00:21, 246Mbyte/s]Writing:  65%|██████▌   | 9.92G/15.2G [00:47<00:22, 240Mbyte/s]Writing:  65%|██████▌   | 9.94G/15.2G [00:47<00:22, 238Mbyte/s]Writing:  66%|██████▌   | 10.1G/15.2G [00:48<00:20, 248Mbyte/s]Writing:  67%|██████▋   | 10.2G/15.2G [00:48<00:20, 248Mbyte/s]Writing:  68%|██████▊   | 10.4G/15.2G [00:49<00:19, 246Mbyte/s]Writing:  68%|██████▊   | 10.4G/15.2G [00:49<00:20, 241Mbyte/s]Writing:  68%|██████▊   | 10.4G/15.2G [00:49<00:20, 238Mbyte/s]Writing:  69%|██████▉   | 10.5G/15.2G [00:50<00:19, 245Mbyte/s]Writing:  70%|███████   | 10.7G/15.2G [00:50<00:18, 246Mbyte/s]Writing:  71%|███████   | 10.8G/15.2G [00:51<00:17, 246Mbyte/s]Writing:  71%|███████   | 10.8G/15.2G [00:51<00:18, 240Mbyte/s]Writing:  71%|███████▏  | 10.9G/15.2G [00:51<00:18, 236Mbyte/s]Writing:  72%|███████▏  | 11.0G/15.2G [00:52<00:16, 248Mbyte/s]Writing:  73%|███████▎  | 11.2G/15.2G [00:52<00:16, 249Mbyte/s]Writing:  74%|███████▍  | 11.3G/15.2G [00:53<00:15, 249Mbyte/s]Writing:  74%|███████▍  | 11.3G/15.2G [00:53<00:16, 243Mbyte/s]Writing:  74%|███████▍  | 11.3G/15.2G [00:53<00:16, 241Mbyte/s]Writing:  75%|███████▌  | 11.5G/15.2G [00:53<00:15, 249Mbyte/s]Writing:  76%|███████▋  | 11.6G/15.2G [00:54<00:14, 248Mbyte/s]Writing:  77%|███████▋  | 11.8G/15.2G [00:55<00:14, 248Mbyte/s]Writing:  77%|███████▋  | 11.8G/15.2G [00:55<00:14, 238Mbyte/s]Writing:  78%|███████▊  | 11.8G/15.2G [00:55<00:14, 237Mbyte/s]Writing:  78%|███████▊  | 11.9G/15.2G [00:55<00:13, 246Mbyte/s]Writing:  79%|███████▉  | 12.1G/15.2G [00:56<00:12, 247Mbyte/s]Writing:  80%|████████  | 12.2G/15.2G [00:56<00:12, 246Mbyte/s]Writing:  80%|████████  | 12.2G/15.2G [00:57<00:12, 239Mbyte/s]Writing:  81%|████████  | 12.3G/15.2G [00:57<00:12, 238Mbyte/s]Writing:  81%|████████▏ | 12.4G/15.2G [00:57<00:11, 246Mbyte/s]Writing:  82%|████████▏ | 12.5G/15.2G [00:58<00:10, 245Mbyte/s]Writing:  83%|████████▎ | 12.7G/15.2G [00:58<00:10, 245Mbyte/s]Writing:  83%|████████▎ | 12.7G/15.2G [00:59<00:10, 238Mbyte/s]Writing:  84%|████████▎ | 12.7G/15.2G [00:59<00:10, 236Mbyte/s]Writing:  85%|████████▍ | 12.9G/15.2G [00:59<00:10, 231Mbyte/s]Writing:  85%|████████▌ | 13.0G/15.2G [01:00<00:09, 237Mbyte/s]Writing:  86%|████████▋ | 13.2G/15.2G [01:00<00:08, 240Mbyte/s]Writing:  87%|████████▋ | 13.2G/15.2G [01:00<00:08, 235Mbyte/s]Writing:  87%|████████▋ | 13.2G/15.2G [01:01<00:08, 235Mbyte/s]Writing:  87%|████████▋ | 13.2G/15.2G [01:01<00:08, 232Mbyte/s]Writing:  87%|████████▋ | 13.3G/15.2G [01:01<00:08, 231Mbyte/s]Writing:  94%|█████████▍| 14.4G/15.2G [01:05<00:03, 255Mbyte/s]Writing:  95%|█████████▌| 14.5G/15.2G [01:06<00:02, 248Mbyte/s]Writing:  96%|█████████▌| 14.6G/15.2G [01:06<00:02, 248Mbyte/s]Writing:  97%|█████████▋| 14.8G/15.2G [01:07<00:01, 247Mbyte/s]Writing:  98%|█████████▊| 14.9G/15.2G [01:07<00:01, 249Mbyte/s]Writing:  99%|█████████▊| 15.0G/15.2G [01:08<00:00, 249Mbyte/s]Writing: 100%|█████████▉| 15.2G/15.2G [01:08<00:00, 249Mbyte/s]Writing: 100%|█████████▉| 15.2G/15.2G [01:09<00:00, 244Mbyte/s]Writing: 100%|█████████▉| 15.2G/15.2G [01:09<00:00, 243Mbyte/s]Writing: 100%|██████████| 15.2G/15.2G [01:09<00:00, 220Mbyte/s]
INFO:hf-to-gguf:Model successfully exported to /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.BF16.gguf
Unsloth: Conversion completed! Output location: /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.BF16.gguf
Unsloth: [2] Converting GGUF 16bit into q4_k_m. This might take 20 minutes...
main: build = 6188 (21c17b5b)
main: built with cc (Ubuntu 13.3.0-6ubuntu2~24.04) 13.3.0 for x86_64-linux-gnu
main: quantizing '/home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.BF16.gguf' to '/home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.Q4_K_M.gguf' as Q4_K_M using 256 threads
llama_model_loader: loaded meta data with 26 key-value pairs and 339 tensors from /home/hpc/iwi5/iwi5346h/LLM-SE_FAU/SysML-V2-Qwen2.5-Coder-7B-Instruct/unsloth.BF16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen2
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = SysML V2 Qwen2.5 Coder 7B Instruct
llama_model_loader: - kv   3:                           general.finetune str              = Instruct
llama_model_loader: - kv   4:                           general.basename str              = SysML-V2-Qwen2.5-Coder
llama_model_loader: - kv   5:                         general.size_label str              = 7B
llama_model_loader: - kv   6:                          qwen2.block_count u32              = 28
llama_model_loader: - kv   7:                       qwen2.context_length u32              = 32768
llama_model_loader: - kv   8:                     qwen2.embedding_length u32              = 3584
llama_model_loader: - kv   9:                  qwen2.feed_forward_length u32              = 18944
llama_model_loader: - kv  10:                 qwen2.attention.head_count u32              = 28
llama_model_loader: - kv  11:              qwen2.attention.head_count_kv u32              = 4
llama_model_loader: - kv  12:                       qwen2.rope.freq_base f32              = 1000000.000000
llama_model_loader: - kv  13:     qwen2.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  14:                          general.file_type u32              = 32
llama_model_loader: - kv  15:               general.quantization_version u32              = 2
llama_model_loader: - kv  16:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  17:                         tokenizer.ggml.pre str              = qwen2
llama_model_loader: - kv  18:                      tokenizer.ggml.tokens arr[str,152064]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  19:                  tokenizer.ggml.token_type arr[i32,152064]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  20:                      tokenizer.ggml.merges arr[str,151387]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
llama_model_loader: - kv  21:                tokenizer.ggml.eos_token_id u32              = 151645
llama_model_loader: - kv  22:            tokenizer.ggml.padding_token_id u32              = 151665
llama_model_loader: - kv  23:                tokenizer.ggml.bos_token_id u32              = 151643
llama_model_loader: - kv  24:               tokenizer.ggml.add_bos_token bool             = false
llama_model_loader: - kv  25:                    tokenizer.chat_template str              = {%- if tools %}\n    {{- '<|im_start|>...
llama_model_loader: - type  f32:  141 tensors
llama_model_loader: - type bf16:  198 tensors
[   1/ 339]                        output.weight - [ 3584, 152064,     1,     1], type =   bf16, converting to q6_K .. size =  1039.50 MiB ->   426.36 MiB
[   2/ 339]                   output_norm.weight - [ 3584,     1,     1,     1], type =    f32, size =    0.014 MB
[   3/ 339]                    token_embd.weight - [ 3584, 152064,     1,     1], type =   bf16, converting to q4_K .. size =  1039.50 MiB ->   292.36 MiB
[   4/ 339]                    blk.0.attn_k.bias - [  512,     1,     1,     1], type =    f32, size =    0.002 MB
[   5/ 339]                  blk.0.attn_k.weight - [ 3584,   512,     1,     1], type =   bf16, converting to q4_K .. size =     3.50 MiB ->     0.98 MiB
[   6/ 339]               blk.0.attn_norm.weight - [ 3584,     1,     1,     1], type =    f32, size =    0.014 MB
[   7/ 339]             blk.0.attn_output.weight - [ 3584,  3584,     1,     1], type =   bf16, converting to q4_K .. size =    24.50 MiB ->     6.89 MiB
[   8/ 339]                    blk.0.attn_q.bias - [ 3584,     1,     1,     1], type =    f32, size =    0.014 MB
[   9/ 339]                  blk.0.attn_q.weight - [ 3584,  3584,     1,     1], type =   bf16, converting to q4_K .. size =    24.50 MiB ->     6.89 MiB
[  10/ 339]                    blk.0.attn_v.bias - [  512,     1,     1,     1], type =    f32, size =    0.002 MB
[  11/ 339]                  blk.0.attn_v.weight - [ 3584,   512,     1,     1], type =   bf16, converting to q6_K .. size =     3.50 MiB ->     1.44 MiB
[  12/ 339]                blk.0.ffn_down.weight - [18944,  3584,     1,     1], type =   bf16, converting to q6_K .. size =   129.50 MiB ->    53.12 MiB
[  13/ 339]                blk.0.ffn_gate.weight - [ 3584, 18944,     1,     1], type =   bf16, converting to q4_K .. size =   129.50 MiB ->    36.42 MiB
[  14/ 339]                blk.0.ffn_norm.weight - [ 3584,     1,     1,     1], type =    f32, size =    0.014 MB
